ID_Commercant,Zone_Dakar,Secteur_Activite,Volume_Mensuel_FCFA,Evolution_Ventes_3M_Pct,Nb_Transferts_Recus_Mois,Anciennete_Mois,Defaut_Paiement
SN-2565,Guediawaye,nan,550017.0,9.574062216169333,177,76.0,0
SN-2566,Yoff,Électronique,146135.0,-10.607173502752671,35,28.0,1
SN-2567,Yoff,Restauration,1804288.0,18.24633731726908,192,106.0,0
SN-2568,PIKINE,Restauration,1184536.0,-4.530160546000223,63,56.0,0
SN-2569,Parcelles Assainies,Électronique,1070472.0,,198,21.0,0
SN-2570,Medina,nan,742654.0,,78,106.0,0
SN-2571,Marche Sandaga,Alimentation,1569646.0,25.3623670254238,150,66.0,0
SN-2572,Ouakam,Alimentation,1758762.0,-13.540605332829102,54,45.0,0
SN-2573,Pikine,Habillement,1744722.0,1.5362791400919675,176,30.0,0
SN-2574,PIKINE,Électronique,1114494.0,17.064741519416312,170,108.0,0
SN-2575,Yoff,Services,1434135.0,25.081823279340696,83,59.0,0
SN-2576,Pikine,Électronique,1459540.0,11.315911688595024,38,-1.0,0
SN-2577, Pikine ,Électronique,1395092.0,23.673776392151495,126,58.0,0
SN-2578,Marche Sandaga,Habillement,1024796.0,15.243446212464898,47,8.0,0
SN-2579,Marché Sandaga,Habillement,1666430.0,-6.627657969970354,22,21.0,0
SN-2580,Yoff,nan,84994.0,15.967391813377148,171,32.0,0
SN-2581,Marche Sandaga,Restauration,522974.0,2.118053512278382,190,92.0,0
SN-2582,Medina,Alimentation,1152401.0,-22.67981456232802,180,66.0,0
SN-2583,Medina,Électronique,745226.0,-13.231320016859115,166,23.0,0
SN-2584,Guediawaye,Électronique,72133.0,8.537960052124522,20,54.0,1
SN-2585,Guediawaye,Services,311205.0,-16.01228878562309,104,118.0,0
SN-2586,PIKINE,Services,613312.0,,52,87.0,0
SN-2587,Yoff,Services,1042437.0,-15.150004332546915,111,2.0,0
SN-2588,Marché Sandaga,Électronique,1198787.0,-23.01384428410244,30,110.0,0
SN-2589,Medina,Habillement,959014.0,12.246818637846385,40,46.0,0
SN-2590,PIKINE,Alimentation,1031897.0,-12.133229885313659,105,98.0,0
SN-2591,Pikine,Alimentation,560212.0,,147,11.0,0
SN-2592,PIKINE,Habillement,1072420.0,-6.59499648505816,77,54.0,1
SN-2593,Marche Sandaga,Alimentation,1334745.0,23.7575787432441,98,43.0,0
SN-2594,Parcelles Assainies,Électronique,193281.0,16.042008745547854,124,83.0,0
SN-2595,PIKINE,Habillement,252190.0,-5.9112624793493085,14,39.0,1
SN-2596,Medina,Électronique,936288.0,-17.817805027114566,139,72.0,0
SN-2597,Ouakam,Habillement,1765276.0,5.064669610007727,168,82.0,0
SN-2598,Pikine,Habillement,540226.0,-16.18255063303048,20,112.0,0
SN-2599,Ouakam,Services,1099259.0,-0.4315440803355598,149,49.0,0
SN-2600,Marché Sandaga,Électronique,1866068.0,-13.97646503863023,99,17.0,0
SN-2601,PIKINE,nan,890424.0,0.9801495758558154,110,100.0,0
SN-2602,Guediawaye,Services,1594569.0,-6.893066585088301,193,108.0,0
SN-2603,Parcelles Assainies,Services,1502727.0,57.79412665298453,22,111.0,0
SN-2604,Yoff,Services,1545638.0,-7.890817352540305,150,95.0,0
SN-2605,Marche Sandaga,Électronique,1221545.0,-5.088286354966622,44,56.0,0
SN-2606,Parcelles Assainies,nan,99695.0,3.6222259963131083,178,81.0,1
SN-2607,Ouakam,Habillement,163562.0,-2.8349043928159112,110,101.0,0
SN-2608,Marché Sandaga,Alimentation,1326109.0,-10.975667796885931,30,118.0,0
SN-2609,Pikine,Restauration,1312072.0,-30.136787118538994,106,1.0,0
SN-2610,Yoff,Alimentation,555594.0,-1.0574858598730885,157,117.0,0
SN-2611,Medina,Électronique,345746.0,-5.564784727365698,33,28.0,0
SN-2612,Marche Sandaga,Habillement,940234.0,-5.600584920766493,22,35.0,0
SN-2613,Marché Sandaga,Alimentation,897984.0,-14.506417418866615,190,63.0,0
SN-2614,Marche Sandaga,Alimentation,1618344.0,14.256711186087363,12,20.0,0
SN-2615,Parcelles Assainies,nan,797203.0,-23.190794595316405,128,21.0,0
SN-2616,Parcelles Assainies,Électronique,1066441.0,,47,0.0,0
SN-2617,Medina,Restauration,223871.0,,12,98.0,1
SN-2618,Yoff,Services,1405503.0,46.7723083733687,102,64.0,0
SN-2619,Marche Sandaga,Restauration,1743084.0,32.28833590917005,150,113.0,0
SN-2620,Ouakam,Habillement,1160160.0,45.6846239504783,192,38.0,0
SN-2621,Parcelles Assainies,Services,307599.0,-11.669559785080716,89,5.0,0
SN-2622,Yoff,Restauration,787033.0,-2.4824870795626235,7,17.0,0
SN-2623,Ouakam,Restauration,1085773.0,13.444536598808108,69,101.0,0
SN-2624,Marché Sandaga,Restauration,1899327.0,7.57694173830142,134,26.0,0
SN-2625,Parcelles Assainies,Électronique,990412.0,-29.654131690324327,20,62.0,0
SN-2626,Medina,Alimentation,1065777.0,12.792183549910924,0,48.0,1
SN-2627, Pikine ,Alimentation,1813936.0,17.329566681214537,104,81.0,0
SN-2628,Marche Sandaga,Alimentation,929485.0,-11.979310833070404,160,61.0,0
SN-2629,Marche Sandaga,Habillement,776205.0,-14.283779130023003,129,2.0,0
SN-2630,Guediawaye,Restauration,1745207.0,4.352606729554303,167,2.0,0
SN-2631,Guediawaye,Électronique,956991.0,-7.902596894748575,36,118.0,0
SN-2632,Marche Sandaga,Habillement,1098646.0,-5.405490526175632,8,87.0,0
SN-2633,Marché Sandaga,Électronique,380000.0,-10.384910054207644,77,45.0,1
SN-2634, Pikine ,Alimentation,1047407.0,-11.79863655917938,18,114.0,0
SN-2635,Parcelles Assainies,Habillement,1689495.0,-37.80164047295965,15,0.0,0
SN-2636, Pikine ,Électronique,549979.0,-32.527705350331665,45,28.0,0
SN-2637,Guediawaye,Électronique,915780.0,14.617117636323503,31,106.0,0
SN-2638,Parcelles Assainies,Services,494111.0,36.37944865940699,59,104.0,1
SN-2639,Medina,Électronique,87366.0,-1.8201093207730126,21,81.0,0
SN-2640,PIKINE,Électronique,635707.0,-46.145216938551485,42,21.0,1
SN-2641,Medina,Restauration,1708356.0,-7.638392715313593,104,27.0,0
SN-2642,Medina,Restauration,1447999.0,,54,65.0,0
SN-2643,Guediawaye,nan,1460079.0,-20.818472809282845,76,18.0,0
SN-2644, Pikine ,Habillement,1430751.0,5.603815705997627,84,102.0,0
SN-2645,Medina,Restauration,651744.0,30.05775817459838,193,74.0,0
SN-2646,Yoff,Alimentation,843615.0,-9.868619017264006,96,75.0,0
SN-2647,Pikine,Habillement,1024454.0,,110,43.0,0
SN-2648,Ouakam,Habillement,797477.0,-36.510636016363456,4,62.0,0
SN-2649,Pikine,Alimentation,1739564.0,0.546208839755478,84,27.0,0
SN-2650,Guediawaye,Électronique,1748884.0,3.8857668641717034,169,113.0,0
SN-2651,Parcelles Assainies,Services,1861279.0,-27.96951572624767,150,58.0,0
SN-2652,Ouakam,Services,473437.0,-5.307023555471369,163,64.0,0
SN-2653,Guediawaye,Électronique,1200143.0,12.431266148169595,121,35.0,0
SN-2654, Pikine ,Alimentation,745749.0,12.787121143865598,176,91.0,1
SN-2655,Medina,nan,820674.0,9.452199141225268,83,98.0,0
SN-2656,Guediawaye,Alimentation,1710689.0,5.201590844961075,151,6.0,0
SN-2657,Medina,Habillement,1979275.0,-7.83044626652932,197,83.0,0
SN-2658,Guediawaye,Restauration,1832447.0,47.03951246203307,96,75.0,0
SN-2659,Yoff,nan,1099803.0,-14.52793342814363,54,24.0,0
SN-2660, Pikine ,Services,1091057.0,6.897524650955344,85,104.0,0
SN-2661,Guediawaye,Alimentation,404679.0,8.103870071993821,113,43.0,0
SN-2662,PIKINE,Électronique,121312.0,-22.333491379590225,185,89.0,1
SN-2663,Medina,Électronique,1531010.0,-7.660748895775785,120,24.0,0
SN-2664,Guediawaye,Habillement,1469130.0,11.294459847038773,110,52.0,0
SN-2665, Pikine ,Électronique,1103023.0,,44,44.0,0
SN-2666, Pikine ,Alimentation,596997.0,-12.258995863299745,12,92.0,0
SN-2667,Marche Sandaga,Électronique,1217910.0,-22.012868450445147,48,113.0,0
SN-2668,Medina,Alimentation,1597467.0,-7.084189974795262,171,107.0,0
SN-2669,Parcelles Assainies,Restauration,1501088.0,2.6967432593558796,0,1.0,0
SN-2670,PIKINE,Électronique,623195.0,,3,103.0,0
SN-2671,PIKINE,Habillement,111153.0,-37.81916494667709,82,50.0,1
SN-2672,Medina,Services,505609.0,1.749429072344342,178,117.0,0
SN-2673,Yoff,Alimentation,776864.0,10.62738013271087,125,44.0,0
SN-2674, Pikine ,Alimentation,934530.0,-31.458428390678304,88,69.0,1
SN-2675,Parcelles Assainies,Restauration,399629.0,-1.3426966045733595,148,23.0,1
SN-2676,Yoff,Alimentation,278521.0,-22.307489912201362,122,2.0,1
SN-2677,Parcelles Assainies,Électronique,156344.0,13.182743645250913,84,47.0,0
SN-2678,Parcelles Assainies,Services,1906283.0,-15.77960603953061,39,28.0,0
SN-2679,Marche Sandaga,Services,266670.0,,168,119.0,1
SN-2680,Medina,Électronique,1858371.0,24.01356369029603,175,18.0,0
SN-2681,Guediawaye,Services,1505156.0,-7.938807646669358,132,103.0,0
SN-2682,Marché Sandaga,Restauration,360693.0,20.982294233592363,102,111.0,1
SN-2683,Pikine,Habillement,1989948.0,29.99454631972364,56,56.0,0
SN-2684,PIKINE,Électronique,1710125.0,-9.976310680072443,113,111.0,0
SN-2685,Parcelles Assainies,Alimentation,855420.0,2.254971047199527,49,5.0,0
SN-2686,Marche Sandaga,Alimentation,143061.0,3.6163934787433543,185,4.0,0
SN-2687, Pikine ,Alimentation,984454.0,-14.253535609748058,36,89.0,0
SN-2688,Medina,Électronique,53737.0,40.53622362869115,25,114.0,0
SN-2689,Medina,Restauration,1527002.0,,81,113.0,1
SN-2690, Pikine ,Alimentation,724037.0,-18.19572334371214,183,93.0,0
SN-2691,Pikine,Restauration,1428895.0,28.635442346178962,170,65.0,0
SN-2692,Yoff,Électronique,962708.0,-8.604600443308666,8,78.0,0
SN-2693,Ouakam,Habillement,40589.0,-14.33971121422966,157,98.0,1
SN-2694,Pikine,Alimentation,462420.0,-1.8432523930681932,75,109.0,0
SN-2695,Parcelles Assainies,Services,333459.0,7.892892109842356,43,10.0,0
SN-2696,Yoff,Électronique,124119.0,-3.2897614384186706,143,88.0,0
SN-2697,Marche Sandaga,nan,265671.0,,159,77.0,0
SN-2698,Guediawaye,Électronique,6055.0,25.994758456679605,29,44.0,1
SN-2699,Medina,Habillement,1830056.0,1.0112090416342525,35,62.0,0
SN-2700,Medina,Alimentation,1396926.0,-2.342536077049317,22,59.0,0
SN-2701,Marche Sandaga,Restauration,1812886.0,-34.540150810694854,194,81.0,0
SN-2702,Ouakam,Alimentation,140047.0,-18.175299744991822,67,70.0,1
SN-2703,Medina,Restauration,1584576.0,-25.66749283119713,131,110.0,0
SN-2704,Parcelles Assainies,nan,1029790.0,14.753539405879367,19,35.0,0
SN-2705,Guediawaye,Électronique,1077566.0,-21.93397294527196,67,90.0,0
SN-2706,PIKINE,Restauration,643871.0,-48.753692005843654,179,29.0,0
SN-2707,Marché Sandaga,Électronique,1139501.0,10.085990841176963,176,58.0,0
SN-2708,Pikine,Habillement,990735.0,34.63311566695938,141,29.0,1
SN-2709,Marche Sandaga,Services,1558324.0,21.226537842552094,0,0.0,1
SN-2710,Ouakam,nan,634920.0,22.928378824603417,45,52.0,0
SN-2711,Pikine,Restauration,647908.0,9.132708130433414,9,42.0,0
SN-2712,Pikine,Électronique,234961.0,-19.521221080961993,63,25.0,1
SN-2713,Marché Sandaga,Restauration,5181.0,,44,22.0,1
SN-2714,Pikine,Restauration,60079.0,21.370394152198354,123,4.0,1
SN-2715,PIKINE,Électronique,1779750.0,-16.941190276998462,63,102.0,0
SN-2716, Pikine ,Restauration,8988.0,-4.776489096396254,43,18.0,1
SN-2717,PIKINE,Restauration,364742.0,20.47854792758413,0,-5.0,0
SN-2718,Marché Sandaga,nan,1036120.0,-9.500907032082388,197,1.0,0
SN-2719,Parcelles Assainies,Habillement,1587227.0,-26.475820762065556,126,29.0,0
SN-2720,Guediawaye,Alimentation,685191.0,-13.738921844807715,174,6.0,1
SN-2721,Marché Sandaga,Électronique,977883.0,-21.85723561727046,62,6.0,0
SN-2722,Marche Sandaga,Alimentation,84143.0,46.81058675415719,62,76.0,0
SN-2723,PIKINE,Électronique,1232661.0,8.689620491840202,68,74.0,0
SN-2724,Ouakam,Habillement,969225.0,28.825365471200012,8,92.0,0
SN-2725,Guediawaye,Habillement,850447.0,22.54518700967832,92,110.0,0
SN-2726,Ouakam,Services,613824.0,19.500388401099794,47,70.0,0
SN-2727,Pikine,Services,817487.0,2.581627759775805,147,101.0,0
SN-2728,Marche Sandaga,Habillement,105639.0,-21.4319079375491,26,40.0,0
SN-2729,Yoff,Habillement,1912097.0,2.4083906866366487,123,15.0,0
SN-2730,Marche Sandaga,Électronique,1139472.0,-1.2456877178503558,94,62.0,0
SN-2731,Ouakam,nan,1803210.0,28.166252481079056,171,43.0,0
SN-2732,Marché Sandaga,Restauration,676364.0,11.483483090439275,124,35.0,0
SN-2733,Ouakam,Habillement,1054835.0,9.474694316458336,12,27.0,0
SN-2734, Pikine ,Alimentation,364480.0,,59,15.0,1
SN-2735,Marché Sandaga,Restauration,1118440.0,34.722264110192654,13,21.0,0
SN-2736, Pikine ,Électronique,1065779.0,4.260417166465115,111,92.0,0
SN-2737,Medina,Restauration,1761157.0,-33.610423721331564,174,47.0,1
SN-2738,Pikine,Habillement,1867288.0,10.181322725828558,147,109.0,0
SN-2739,PIKINE,Services,732791.0,3.2501204530920615,141,11.0,0
SN-2740,Ouakam,Alimentation,1788686.0,-20.058631068702006,165,22.0,0
SN-2741,PIKINE,Habillement,294059.0,-10.935151603989537,7,47.0,1
SN-2742,Marché Sandaga,Restauration,1216795.0,-8.878895628398208,44,63.0,0
SN-2743,Yoff,Habillement,619790.0,0.724690255521221,94,34.0,0
SN-2744,Guediawaye,Électronique,596178.0,30.48330152900704,66,107.0,0
SN-2745,Medina,Habillement,1462102.0,30.894157994405504,87,73.0,0
SN-2746,Pikine,Habillement,1512315.0,10.989649065218941,57,66.0,0
SN-2747,Ouakam,Restauration,128104.0,-24.91088423811306,42,97.0,1
SN-2748,Medina,Électronique,1147834.0,-8.965515926708985,28,-3.0,0
SN-2749,Parcelles Assainies,Restauration,552531.0,,177,75.0,0
SN-2750,Marché Sandaga,Électronique,1346798.0,-40.53517619344254,74,20.0,1
SN-2751, Pikine ,Alimentation,1435818.0,-3.8146423781969467,61,62.0,0
SN-2752, Pikine ,Services,1023188.0,-20.81335899216104,118,101.0,0
SN-2753,Yoff,Habillement,1697286.0,13.599371461021404,87,1.0,0
SN-2754, Pikine ,Électronique,1061148.0,17.709305103855833,173,115.0,0
SN-2755,Guediawaye,Alimentation,643886.0,20.408529058893002,99,73.0,0
SN-2756,Medina,Restauration,1305689.0,27.448718053830742,124,25.0,0
SN-2757,Yoff,Alimentation,1575053.0,45.26261349600979,169,34.0,0
SN-2758,Ouakam,Habillement,693597.0,-2.7038597055767744,22,61.0,0
SN-2759,Medina,Restauration,1817634.0,-9.108548979806491,125,111.0,0
SN-2760,Medina,Habillement,300333.0,-3.790981181709732,184,16.0,1
SN-2761,Pikine,Habillement,29600.0,3.3932051296544303,88,29.0,0
SN-2762,Medina,Alimentation,602293.0,-18.603565489696386,50,26.0,0
SN-2763,Marché Sandaga,Habillement,1587851.0,0.7930968420183042,183,9.0,0
SN-2764,Marché Sandaga,Alimentation,1404371.0,-14.33717313210515,64,47.0,1
SN-2765,PIKINE,Services,1058845.0,-16.630339220778723,93,42.0,0
SN-2766,Pikine,Alimentation,256312.0,15.416644838166196,3,65.0,0
SN-2767,Yoff,Électronique,1381516.0,17.977045414228538,138,47.0,1
SN-2768,Medina,Services,1877378.0,-7.591820027375075,88,39.0,0
SN-2769,Ouakam,Restauration,201537.0,,110,106.0,0
SN-2770,Marché Sandaga,Restauration,1668082.0,-10.287870217364333,50,79.0,0
SN-2771,Yoff,nan,907186.0,34.04599439748052,34,75.0,0
SN-2772,Pikine,Services,1898113.0,7.433330322738891,37,15.0,0
SN-2773,Marché Sandaga,Alimentation,584902.0,-16.05414448780621,178,44.0,0
SN-2774,Marche Sandaga,nan,603804.0,18.471801860929258,108,19.0,0
SN-2775,Marché Sandaga,Alimentation,1181229.0,17.41906866868383,29,16.0,0
SN-2776,Medina,nan,446845.0,-16.07110770284801,160,103.0,0
SN-2777,Marche Sandaga,Électronique,853589.0,9.170857292256926,124,4.0,0
SN-2778,PIKINE,Restauration,321998.0,1.8305134136887966,77,26.0,1
SN-2779, Pikine ,Restauration,658824.0,27.621475516772772,180,44.0,0
SN-2780, Pikine ,Services,1850432.0,-16.157193588485637,113,66.0,0
SN-2781,Yoff,nan,1049744.0,28.122909794443434,124,46.0,0
SN-2782,Pikine,Restauration,148369.0,12.289280847215176,83,56.0,0
SN-2783,Marche Sandaga,Alimentation,446348.0,-13.995510786748387,136,96.0,0
SN-2784, Pikine ,Services,55327.0,,199,17.0,1
SN-2785,Yoff,Restauration,624419.0,5.347536203944324,26,85.0,1
SN-2786,Yoff,Restauration,1842926.0,-0.5377504879212419,35,86.0,0
SN-2787,Marché Sandaga,Services,768668.0,-3.106435493018141,113,110.0,0
SN-2788,Medina,Alimentation,699606.0,38.10088913511769,162,35.0,1
SN-2789,PIKINE,Électronique,78218.0,4.144003239077623,15,89.0,0
SN-2790,Ouakam,Électronique,673560.0,-2.517817477311742,114,54.0,0
SN-2791,Yoff,Électronique,675242.0,-51.06147198807507,129,110.0,0
SN-2792,PIKINE,Services,663388.0,15.610825108352909,179,64.0,0
SN-2793,Medina,Restauration,1367485.0,30.442020429329535,101,95.0,0
SN-2794,Yoff,Habillement,1475318.0,-5.1500957225824076,185,35.0,0
SN-2795,PIKINE,Alimentation,570395.0,-19.073710184579976,145,110.0,1
SN-2796,Yoff,Habillement,1454217.0,32.10511451203223,118,-5.0,0
SN-2797,Yoff,Services,1827365.0,26.28298490447606,48,27.0,0
SN-2798,PIKINE,Alimentation,1329216.0,10.719148273202793,36,22.0,0
SN-2799,Ouakam,Habillement,1180758.0,-42.48096424944017,161,17.0,1
SN-2800,Marche Sandaga,Restauration,1895828.0,-9.141814076109815,185,80.0,0
SN-2801,Ouakam,Restauration,1022625.0,-26.049734492263156,181,0.0,1
SN-2802,Ouakam,Restauration,1430963.0,13.899105595131688,81,117.0,0
SN-2803,Guediawaye,Habillement,1077666.0,-20.97056402954771,60,88.0,0
SN-2804,Marche Sandaga,Restauration,1358367.0,4.813305932140851,78,52.0,0
SN-2805,Marché Sandaga,Électronique,1761928.0,19.63115007197589,171,78.0,0
SN-2806,Guediawaye,Alimentation,1625858.0,-4.4392028882310255,149,84.0,0
SN-2807,Marche Sandaga,Restauration,426631.0,17.795725003380138,174,61.0,0
SN-2808,Ouakam,Services,1747830.0,-9.86693930973862,182,68.0,0
SN-2809,Yoff,Restauration,1847894.0,,96,68.0,0
SN-2810,Pikine,Habillement,1933263.0,,137,88.0,0
SN-2811,Guediawaye,Restauration,562919.0,35.61751805816839,166,30.0,1
SN-2812,Guediawaye,Alimentation,927509.0,7.593850015294887,162,102.0,0
SN-2813, Pikine ,Alimentation,942205.0,-32.029742417152676,168,79.0,0
SN-2814,PIKINE,Électronique,703696.0,-31.700341786266915,48,84.0,0
SN-2815,PIKINE,Habillement,1108465.0,27.68258445780733,96,19.0,0
SN-2816,PIKINE,Alimentation,1938489.0,10.591872060151747,24,19.0,0
SN-2817,Pikine,Restauration,1772777.0,-3.4388491488432757,61,51.0,0
SN-2818,Parcelles Assainies,Habillement,140263.0,7.438218237058222,99,10.0,1
SN-2819,Ouakam,Alimentation,784237.0,40.76583554689536,42,59.0,0
SN-2820,Medina,nan,421128.0,-12.437025511387425,178,6.0,0
SN-2821,Marche Sandaga,Services,1913884.0,-2.9165833686693805,39,11.0,0
SN-2822,Ouakam,Alimentation,975022.0,-16.17304591026672,23,87.0,0
SN-2823,Yoff,Alimentation,681385.0,29.08098620474938,74,118.0,0
SN-2824,Pikine,Électronique,184996.0,9.415109148810197,193,2.0,0
SN-2825,Ouakam,Restauration,1543097.0,20.820121867690684,52,40.0,0
SN-2826,Pikine,nan,18701.0,3.6698689979801817,174,4.0,1
SN-2827,Yoff,Alimentation,1150740.0,-40.61559809420369,150,100.0,0
SN-2828,Pikine,Services,149953.0,-15.143291520054529,82,110.0,0
SN-2829,Pikine,Alimentation,811680.0,-18.405039346441832,77,27.0,0
SN-2830,Guediawaye,Services,1214342.0,-15.750504693099298,127,83.0,0
SN-2831,Ouakam,Restauration,1189978.0,4.3027219745616065,81,1.0,1
SN-2832,Marche Sandaga,nan,626845.0,-7.18410222664951,198,106.0,0
SN-2833,Ouakam,Services,183792.0,,66,44.0,1
SN-2834,Medina,Alimentation,847841.0,0.9074725583540671,40,36.0,1
SN-2835,Yoff,Habillement,1323346.0,-4.130960622205281,128,36.0,0
SN-2836,PIKINE,Alimentation,1039563.0,29.616559257770362,94,42.0,1
SN-2837, Pikine ,Restauration,520927.0,-14.728008686772329,2,91.0,0
SN-2838,Parcelles Assainies,Électronique,1938913.0,-21.958345433347183,40,60.0,0
SN-2839,Parcelles Assainies,Habillement,37566.0,33.34510503041281,38,60.0,1
SN-2840,Marché Sandaga,Alimentation,264834.0,23.137398965770124,135,8.0,0
SN-2841,Marche Sandaga,Habillement,59794.0,-14.208357227364674,94,83.0,1
SN-2842,PIKINE,nan,1234594.0,-2.2570949929262083,28,14.0,1
SN-2843,Pikine,Restauration,1554716.0,-16.724296256739112,141,108.0,0
SN-2844,Ouakam,Alimentation,1960127.0,-1.7444864780786187,96,38.0,0
SN-2845,Yoff,Électronique,82510.0,-24.691912039587134,67,24.0,1
SN-2846, Pikine ,Alimentation,39758.0,-5.189830635088812,173,68.0,1
SN-2847,PIKINE,Habillement,492276.0,31.128423907206596,24,52.0,0
SN-2848,Ouakam,Habillement,440872.0,-26.097662232965888,93,116.0,0
SN-2849,Parcelles Assainies,Alimentation,833797.0,4.868130758123366,110,44.0,0
SN-2850,Parcelles Assainies,Habillement,548525.0,16.7412404051514,147,29.0,1
SN-2851,Yoff,Restauration,801872.0,-9.82461427385331,43,59.0,0
SN-2852,Pikine,Restauration,1038644.0,18.97400061715987,90,53.0,0
SN-2853,PIKINE,Services,747683.0,-10.476017469566957,160,32.0,0
SN-2854,Ouakam,Restauration,623085.0,23.895055539988853,191,57.0,0
SN-2855,Parcelles Assainies,nan,1627314.0,16.391625598103637,109,83.0,0
SN-2856,Parcelles Assainies,Services,125689.0,-17.985590977237912,117,0.0,1
SN-2857,Yoff,Restauration,1327938.0,22.261697144955658,93,115.0,0
SN-2858,Pikine,Restauration,855729.0,5.170750894963165,181,113.0,0
SN-2859,Parcelles Assainies,Alimentation,385224.0,,105,113.0,0
SN-2860,PIKINE,Électronique,1355042.0,-17.06575871512425,41,85.0,0
SN-2861,Parcelles Assainies,Habillement,1536335.0,1.658082116857646,124,116.0,0
SN-2862,PIKINE,Restauration,791936.0,9.431682328066834,137,78.0,0
SN-2863,Medina,Habillement,1814517.0,-30.588960169962526,133,16.0,0
SN-2864,Parcelles Assainies,Habillement,85243.0,-26.277025249818852,49,-1.0,0
SN-2865,PIKINE,Alimentation,49011.0,-32.18062421541959,165,30.0,1
SN-2866,Yoff,Alimentation,1878428.0,-3.456508633149568,92,94.0,0
SN-2867,Pikine,Services,436980.0,-21.890571381143214,195,33.0,1
SN-2868,Marche Sandaga,Restauration,163456.0,-25.382746200332548,176,117.0,1
SN-2869,Medina,Habillement,1732522.0,10.08756154328196,40,114.0,0
SN-2870,Pikine,Alimentation,1499348.0,18.92030770023268,135,115.0,0
SN-2871, Pikine ,Restauration,1346371.0,-5.897225920576061,38,111.0,0
SN-2872,Marche Sandaga,Services,394309.0,-13.79984844295432,136,57.0,1
SN-2873,Yoff,Restauration,1864627.0,-26.88414096358723,26,63.0,0
